flare_id,duration,att_in,peak_UTC,LC0_BKG,_id,GOES_class,GOES_flux,CFL_X_arcsec,CFL_Y_arcsec,start_UTC,end_UTC,LC0_PEAK_COUNTS_4S,LC0_BKG_COUNTS_4S,LC1_PEAK_COUNTS_4S,LC1_BKG_COUNTS_4S,LC2_PEAK_COUNTS_4S,LC2_BKG_COUNTS_4S,LC3_PEAK_COUNTS_4S,LC3_BKG_COUNTS_4S,LC4_PEAK_COUNTS_4S,LC4_BKG_COUNTS_4S
118,2211130723,1324,False,2022-11-13T07:23:19.959,230.26985241668694,18516,B9.5,9.518042247691483e-07,,,2022-11-13T07:18:07.958,2022-11-13T07:40:11.961,735,303.0,75,45.0,83,57.0,863,735.0,463,399.0
119,2211130712,500,False,2022-11-13T07:12:43.958,230.26985241668694,18515,B8.8,8.750529332246515e-07,,,2022-11-13T07:09:11.957,2022-11-13T07:17:31.958,463,303.0,83,45.0,75,57.0,799,735.0,431,399.0
120,2211130649,636,False,2022-11-13T06:49:39.955,230.26985241668694,18514,C1.2,1.2287930530874291e-06,,,2022-11-13T06:46:31.955,2022-11-13T06:57:07.956,2175,303.0,271,45.0,115,57.0,799,735.0,431,399.0
121,2211130638,584,False,2022-11-13T06:38:47.954,230.26985241668694,18513,B9.7,9.68542281043483e-07,,,2022-11-13T06:33:51.954,2022-11-13T06:43:35.955,863,303.0,107,45.0,83,57.0,799,735.0,431,399.0
122,2211130630,172,False,2022-11-13T06:30:43.953,230.26985241668694,18512,B9.0,9.033792025547882e-07,,,2022-11-13T06:29:11.953,2022-11-13T06:32:03.954,671,303.0,91,45.0,75,57.0,799,735.0,431,399.0
123,2211130618,596,False,2022-11-13T06:18:15.952,230.26985241668694,18511,C4.1,4.073131094628479e-06,,,2022-11-13T06:14:43.952,2022-11-13T06:24:39.953,34815,303.0,4863,45.0,2431,57.0,1471,735.0,463,399.0
124,2211130608,236,False,2022-11-13T06:08:19.951,230.26985241668694,18510,B9.9,9.8992222774541e-07,,,2022-11-13T06:07:15.951,2022-11-13T06:11:11.951,463,303.0,57,45.0,83,57.0,799,735.0,431,399.0
125,2211130601,588,False,2022-11-13T06:01:19.950,230.26985241668694,18509,C1.1,1.139115852311079e-06,,,2022-11-13T05:55:03.950,2022-11-13T06:04:51.951,543,303.0,115,45.0,91,57.0,799,735.0,431,399.0
126,2211130536,1364,False,2022-11-13T05:36:27.948,230.26985241668694,18508,C1.2,1.1909270369869773e-06,,,2022-11-13T05:31:03.947,2022-11-13T05:53:47.950,927,303.0,99,45.0,91,57.0,799,735.0,431,399.0
127,2211130519,536,False,2022-11-13T05:19:23.946,230.26985241668694,18507,C1.1,1.1462215070423554e-06,,,2022-11-13T05:12:59.945,2022-11-13T05:21:55.946,543,303.0,75,45.0,83,57.0,799,735.0,463,399.0
128,2211130430,2556,False,2022-11-13T04:30:55.941,230.26985241668694,18506,C1.3,1.2845235914937803e-06,,,2022-11-13T04:28:03.941,2022-11-13T05:10:39.945,2175,303.0,151,45.0,91,57.0,863,735.0,463,399.0
129,2211130419,80,False,2022-11-13T04:19:43.940,230.26985241668694,18505,B9.0,9.012131840790971e-07,,,2022-11-13T04:18:59.940,2022-11-13T04:20:19.940,431,303.0,57,45.0,67,57.0,799,735.0,431,399.0
130,2211130413,336,False,2022-11-13T04:13:55.939,230.26985241668694,18504,C1.0,1.0244457371300086e-06,,,2022-11-13T04:12:15.939,2022-11-13T04:17:51.939,1087,303.0,303,45.0,231,57.0,863,735.0,431,399.0
131,2211130343,1960,False,2022-11-13T03:43:43.936,230.26985241668694,18503,B8.7,8.712331123206241e-07,,,2022-11-13T03:37:39.935,2022-11-13T04:10:19.939,1599,303.0,123,45.0,75,57.0,799,735.0,463,399.0
132,2211130331,76,False,2022-11-13T03:31:31.935,230.26985241668694,18502,B7.6,7.631591643075808e-07,,,2022-11-13T03:30:59.935,2022-11-13T03:32:15.935,303,303.0,61,45.0,75,57.0,799,735.0,431,399.0
133,2211130313,464,False,2022-11-13T03:13:15.933,230.26985241668694,18501,C1.1,1.0762566944322316e-06,,,2022-11-13T03:11:47.933,2022-11-13T03:19:31.933,1983,303.0,151,45.0,75,57.0,799,735.0,431,399.0
134,2211130244,136,False,2022-11-13T02:44:43.930,230.26985241668694,18500,B8.7,8.712185035619768e-07,,,2022-11-13T02:43:47.930,2022-11-13T02:46:03.930,303,303.0,61,45.0,75,57.0,799,735.0,431,399.0
135,2211130204,2000,False,2022-11-13T02:04:31.926,230.26985241668694,18499,C2.0,1.9552176127035636e-06,,,2022-11-13T01:56:19.925,2022-11-13T02:29:39.928,4863,303.0,607,45.0,215,57.0,863,735.0,463,399.0
136,2211130158,152,False,2022-11-13T01:58:15.925,230.92126936879603,18498,C1.3,1.2929705235364963e-06,,,2022-11-13T01:56:59.925,2022-11-13T01:59:31.925,2175,303.0,431,45.0,123,57.0,799,735.0,463,399.0
137,2211130142,324,False,2022-11-13T01:42:23.923,230.92126936879603,18497,B9.5,9.504406648375152e-07,,,2022-11-13T01:40:31.923,2022-11-13T01:45:55.924,399,303.0,57,45.0,83,57.0,799,735.0,431,399.0
138,2211130131,572,False,2022-11-13T01:31:11.922,230.92126936879603,18496,C1.0,1.0436071988806361e-06,,,2022-11-13T01:25:23.921,2022-11-13T01:34:55.922,543,303.0,83,45.0,75,57.0,799,735.0,431,399.0
139,2211130103,1284,False,2022-11-13T01:03:31.919,230.92126936879603,18495,C1.0,1.0055033499156707e-06,,,2022-11-13T00:59:27.919,2022-11-13T01:20:51.921,1599,303.0,135,45.0,151,57.0,799,735.0,463,399.0
140,2211130013,1028,False,2022-11-13T00:13:31.914,230.92126936879603,18494,C1.2,1.159133034889237e-06,,,2022-11-13T00:08:03.913,2022-11-13T00:25:11.915,863,303.0,91,45.0,83,57.0,799,735.0,463,399.0
141,2211122350,640,False,2022-11-12T23:50:39.897,230.92126936879603,18493,B8.9,8.895137852960033e-07,,,2022-11-12T23:48:23.897,2022-11-12T23:59:03.898,463,303.0,67,45.0,75,57.0,863,735.0,463,399.0
142,2211122324,688,False,2022-11-12T23:24:07.894,230.92126936879603,18492,B8.9,8.85113593085407e-07,,,2022-11-12T23:22:15.894,2022-11-12T23:33:43.895,543,303.0,107,45.0,75,57.0,863,735.0,431,399.0
143,2211122318,120,False,2022-11-12T23:18:47.894,230.92126936879603,18491,B8.4,8.366288852812431e-07,,,2022-11-12T23:17:47.893,2022-11-12T23:19:47.894,335,303.0,67,45.0,75,57.0,799,735.0,431,399.0
144,2211122312,556,False,2022-11-12T23:12:39.893,230.92126936879603,18490,B8.3,8.286882007269014e-07,,,2022-11-12T23:06:03.892,2022-11-12T23:15:19.893,335,303.0,67,45.0,75,57.0,799,735.0,431,399.0
145,2211122234,256,False,2022-11-12T22:34:03.889,230.92126936879603,18489,B8.9,8.88587294411991e-07,,,2022-11-12T22:31:35.889,2022-11-12T22:35:51.889,431,303.0,67,45.0,75,57.0,799,735.0,431,399.0
146,2211122228,460,False,2022-11-12T22:28:39.888,230.92126936879603,18488,B8.9,8.880915629561059e-07,,,2022-11-12T22:23:03.888,2022-11-12T22:30:43.889,399,303.0,75,45.0,99,57.0,799,735.0,463,399.0
147,2211122214,628,False,2022-11-12T22:14:31.887,230.92126936879603,18487,B9.8,9.809571110963589e-07,,,2022-11-12T22:12:03.887,2022-11-12T22:22:31.888,671,303.0,99,45.0,83,57.0,863,735.0,431,399.0
148,2211122153,812,False,2022-11-12T21:53:19.885,230.92126936879603,18486,C1.1,1.08502933926502e-06,,,2022-11-12T21:50:03.884,2022-11-12T22:03:35.886,1471,303.0,335,45.0,135,57.0,799,735.0,463,399.0
149,2211122140,68,False,2022-11-12T21:40:47.883,230.92126936879603,18485,B8.1,8.073599815361376e-07,,,2022-11-12T21:40:15.883,2022-11-12T21:41:23.884,303,303.0,67,45.0,75,57.0,799,735.0,431,399.0
150,2211122129,48,False,2022-11-12T21:29:23.882,230.92126936879603,18484,B8.4,8.39458209611621e-07,,,2022-11-12T21:28:51.882,2022-11-12T21:29:39.882,271,303.0,57,45.0,67,57.0,799,735.0,431,399.0
151,2211122040,2112,False,2022-11-12T20:40:03.877,230.92126936879603,18483,C1.0,1.011443146126112e-06,,,2022-11-12T20:34:19.877,2022-11-12T21:09:31.880,7423,303.0,399,45.0,107,57.0,863,735.0,463,399.0
152,2211122027,92,False,2022-11-12T20:27:43.876,230.92126936879603,18482,B9.7,9.692998901300598e-07,,,2022-11-12T20:27:03.876,2022-11-12T20:28:35.876,335,303.0,61,45.0,75,57.0,799,735.0,399,399.0
153,2211122009,332,False,2022-11-12T20:09:27.874,230.92126936879603,18481,C1.1,1.1147009217893356e-06,,,2022-11-12T20:07:07.874,2022-11-12T20:12:39.874,543,303.0,67,45.0,75,57.0,799,735.0,431,399.0
154,2211121949,484,False,2022-11-12T19:49:07.872,230.92126936879603,18480,C1.3,1.2940878377776244e-06,,,2022-11-12T19:45:39.872,2022-11-12T19:53:43.873,495,303.0,75,45.0,91,57.0,799,735.0,431,399.0
155,2211121810,276,False,2022-11-12T18:10:15.862,227.41858073008405,18479,C3.7,3.6997737424826482e-06,,,2022-11-12T18:08:43.862,2022-11-12T18:13:19.862,12799,247.0,863,45.0,107,57.0,799,735.0,463,399.0
156,2211121800,528,False,2022-11-12T18:00:31.861,227.41858073008405,18478,C6.5,6.548790224769618e-06,,,2022-11-12T17:58:51.861,2022-11-12T18:07:39.862,69631,247.0,8703,45.0,4863,57.0,2687,735.0,735,399.0
157,2211121751,276,False,2022-11-12T17:51:43.860,227.41858073008405,18477,C2.6,2.5582235139154363e-06,,,2022-11-12T17:49:39.860,2022-11-12T17:54:15.860,5375,247.0,335,45.0,91,57.0,799,735.0,431,399.0
158,2211121735,84,False,2022-11-12T17:35:27.858,227.41858073008405,18476,C1.8,1.7769244777809945e-06,,,2022-11-12T17:34:43.858,2022-11-12T17:36:07.858,1087,247.0,91,45.0,67,57.0,799,735.0,431,399.0
159,2211121633,3656,False,2022-11-12T16:33:15.952,227.41858073008405,18475,C3.0,3.0492501537082717e-06,,,2022-11-12T16:23:11.951,2022-11-12T17:24:07.857,6911,247.0,607,45.0,107,57.0,799,735.0,463,399.0
160,2211121613,120,False,2022-11-12T16:13:43.950,227.41858073008405,18474,B7.9,7.943570494717278e-07,,,2022-11-12T16:12:59.950,2022-11-12T16:14:59.950,367,247.0,67,45.0,75,57.0,799,735.0,431,399.0
161,2211121557,764,False,2022-11-12T15:57:07.948,227.41858073008405,18473,B9.9,9.93738126453536e-07,,,2022-11-12T15:49:35.947,2022-11-12T16:02:19.949,543,247.0,83,45.0,75,57.0,799,735.0,463,399.0
162,2211121534,1212,False,2022-11-12T15:34:47.946,227.41858073008405,18472,C1.6,1.5803659607627196e-06,,,2022-11-12T15:24:39.945,2022-11-12T15:44:51.947,2175,247.0,167,45.0,75,57.0,799,735.0,463,399.0
163,2211121453,2216,False,2022-11-12T14:53:47.942,227.41858073008405,18471,C2.3,2.3265060917765368e-06,,,2022-11-12T14:46:15.941,2022-11-12T15:23:11.945,7423,247.0,543,45.0,115,57.0,799,735.0,463,399.0
164,2211121443,200,False,2022-11-12T14:43:35.941,227.41858073008405,18470,B8.7,8.698214628566348e-07,,,2022-11-12T14:42:07.941,2022-11-12T14:45:27.941,799,247.0,107,45.0,83,57.0,799,735.0,431,399.0
165,2211121438,96,False,2022-11-12T14:38:15.940,227.41858073008405,18469,B7.7,7.664660301998083e-07,,,2022-11-12T14:37:15.940,2022-11-12T14:38:51.940,463,247.0,75,45.0,75,57.0,799,735.0,431,399.0
166,2211121430,288,False,2022-11-12T14:30:11.939,227.41858073008405,18468,B7.5,7.488728783755505e-07,,,2022-11-12T14:27:43.939,2022-11-12T14:32:31.940,991,247.0,123,45.0,75,57.0,799,735.0,431,399.0
167,2211121418,80,False,2022-11-12T14:18:59.938,227.41858073008405,18467,B6.2,6.208837248777854e-07,,,2022-11-12T14:18:23.938,2022-11-12T14:19:43.938,335,247.0,67,45.0,75,57.0,799,735.0,431,399.0
168,2211121411,328,False,2022-11-12T14:11:39.937,227.41858073008405,18466,B7.0,6.952843136787124e-07,,,2022-11-12T14:09:55.937,2022-11-12T14:15:23.938,607,247.0,83,45.0,83,57.0,799,735.0,431,399.0
169,2211121346,624,False,2022-11-12T13:46:55.935,227.41858073008405,18465,B6.1,6.112672394920082e-07,,,2022-11-12T13:39:03.934,2022-11-12T13:49:27.935,399,247.0,61,45.0,75,57.0,799,735.0,431,399.0
170,2211121334,156,False,2022-11-12T13:34:59.934,227.41858073008405,18464,B5.7,5.747623958995973e-07,,,2022-11-12T13:34:03.934,2022-11-12T13:36:39.934,335,247.0,61,45.0,75,57.0,799,735.0,431,399.0
171,2211121327,204,False,2022-11-12T13:27:39.933,227.41858073008405,18463,B5.7,5.723720164496626e-07,,,2022-11-12T13:26:07.933,2022-11-12T13:29:31.933,303,247.0,67,45.0,75,57.0,799,735.0,463,399.0
172,2211121258,380,False,2022-11-12T12:58:11.930,227.41858073008405,18462,B6.3,6.251511877053417e-07,,,2022-11-12T12:53:23.929,2022-11-12T12:59:43.930,543,247.0,67,45.0,83,57.0,799,735.0,431,399.0
173,2211121233,1400,False,2022-11-12T12:33:39.927,227.41858073008405,18461,B9.0,8.980512120615458e-07,,,2022-11-12T12:16:43.926,2022-11-12T12:40:03.928,1087,247.0,99,45.0,83,57.0,799,735.0,463,399.0
174,2211121213,96,False,2022-11-12T12:13:43.925,227.41858073008405,18460,B5.7,5.65902269045182e-07,,,2022-11-12T12:12:51.925,2022-11-12T12:14:27.925,303,247.0,67,45.0,67,57.0,799,735.0,431,399.0
175,2211121153,416,False,2022-11-12T11:53:23.923,227.41858073008405,18459,B7.3,7.260493362082343e-07,,,2022-11-12T11:50:39.923,2022-11-12T11:57:35.924,991,247.0,123,45.0,75,57.0,863,735.0,463,399.0
176,2211121141,432,False,2022-11-12T11:41:27.922,227.41858073008405,18458,B6.6,6.55648193514935e-07,,,2022-11-12T11:38:19.922,2022-11-12T11:45:31.922,367,247.0,67,45.0,75,57.0,799,735.0,431,399.0
177,2211121136,68,False,2022-11-12T11:36:23.922,227.41858073008405,18457,B6.0,6.028953976056073e-07,,,2022-11-12T11:35:51.922,2022-11-12T11:36:59.922,303,247.0,61,45.0,75,57.0,799,735.0,431,399.0
178,2211121104,108,False,2022-11-12T11:04:03.918,227.41858073008405,18456,B6.1,6.144643407424155e-07,,,2022-11-12T11:03:15.918,2022-11-12T11:05:03.918,335,247.0,83,45.0,75,57.0,799,735.0,431,399.0
179,2211121047,196,False,2022-11-12T10:47:23.916,227.41858073008405,18455,B6.7,6.651109174526937e-07,,,2022-11-12T10:45:55.916,2022-11-12T10:49:11.917,335,247.0,57,45.0,75,57.0,799,735.0,431,399.0
180,2211121028,260,False,2022-11-12T10:28:07.915,227.41858073008405,18454,B7.0,7.00254474850226e-07,,,2022-11-12T10:24:43.914,2022-11-12T10:29:03.915,271,247.0,61,45.0,75,57.0,799,735.0,463,399.0
181,2211120950,1260,False,2022-11-12T09:50:59.911,227.94365255069593,18452,B6.8,6.836812076471688e-07,,,2022-11-12T09:43:23.910,2022-11-12T10:04:23.912,607,247.0,91,45.0,83,57.0,799,735.0,463,399.0
182,2211120928,52,False,2022-11-12T09:28:15.908,227.94365255069593,18451,B5.2,5.209728328736674e-07,,,2022-11-12T09:27:55.908,2022-11-12T09:28:47.908,303,247.0,57,45.0,67,57.0,799,735.0,431,399.0
183,2211120911,108,False,2022-11-12T09:11:55.907,227.94365255069593,18450,B5.5,5.455827931655222e-07,,,2022-11-12T09:11:03.907,2022-11-12T09:12:51.907,303,247.0,67,45.0,75,57.0,799,735.0,431,399.0
184,2211120851,532,False,2022-11-12T08:51:59.905,227.94365255069593,18449,B6.0,6.007620072523423e-07,,,2022-11-12T08:50:23.905,2022-11-12T08:59:15.905,495,247.0,135,45.0,75,57.0,799,735.0,463,399.0
185,2211120843,92,False,2022-11-12T08:43:59.904,227.41858073008405,18453,B5.0,5.040637915953994e-07,,,2022-11-12T08:43:19.904,2022-11-12T08:44:51.904,271,247.0,53,45.0,67,57.0,799,735.0,431,399.0
186,2211120812,128,False,2022-11-12T08:12:35.901,227.94365255069593,18448,B5.8,5.84275369419629e-07,,,2022-11-12T08:11:43.901,2022-11-12T08:13:51.901,399,247.0,75,45.0,83,57.0,799,735.0,431,399.0
187,2211120800,124,False,2022-11-12T08:00:11.899,227.94365255069593,18447,B6.4,6.391916826942179e-07,,,2022-11-12T07:59:23.899,2022-11-12T08:01:27.899,303,247.0,67,45.0,75,57.0,799,735.0,463,399.0
188,2211120735,3468,False,2022-11-12T07:35:59.897,227.94365255069593,18446,C1.0,1.0470195093148504e-06,,,2022-11-12T06:49:15.892,2022-11-12T07:47:03.898,1727,247.0,167,45.0,83,57.0,863,735.0,463,399.0
189,2211120637,152,False,2022-11-12T06:37:23.891,227.94365255069593,18445,B6.2,6.233115072973305e-07,,,2022-11-12T06:36:07.891,2022-11-12T06:38:39.891,335,247.0,67,45.0,75,57.0,799,735.0,463,399.0
190,2211120627,1328,False,2022-11-12T06:27:11.890,227.94365255069593,18444,B6.7,6.746908525201434e-07,,,2022-11-12T06:12:43.888,2022-11-12T06:34:51.891,463,247.0,107,45.0,83,57.0,863,735.0,463,399.0
191,2211120605,724,False,2022-11-12T06:05:19.888,227.94365255069593,18443,B7.1,7.105883241820266e-07,,,2022-11-12T05:57:51.887,2022-11-12T06:09:55.888,863,247.0,215,45.0,91,57.0,799,735.0,463,399.0
192,2211120553,136,False,2022-11-12T05:53:55.886,227.94365255069593,18442,B6.1,6.10357460573141e-07,,,2022-11-12T05:53:07.886,2022-11-12T05:55:23.887,399,247.0,67,45.0,75,57.0,799,735.0,431,399.0
193,2211120527,172,False,2022-11-12T05:27:51.884,227.94365255069593,18441,B6.0,5.98652036387648e-07,,,2022-11-12T05:26:31.884,2022-11-12T05:29:23.884,335,247.0,67,45.0,75,57.0,799,735.0,463,399.0
194,2211120509,128,False,2022-11-12T05:09:55.882,227.94365255069593,18440,B5.6,5.587260147876805e-07,,,2022-11-12T05:09:07.882,2022-11-12T05:11:15.882,367,247.0,67,45.0,75,57.0,799,735.0,431,399.0
195,2211120503,84,False,2022-11-12T05:03:55.881,227.94365255069593,18439,B5.4,5.368965503294021e-07,,,2022-11-12T05:03:07.881,2022-11-12T05:04:31.881,303,247.0,67,45.0,75,57.0,799,735.0,463,399.0
196,2211120450,144,False,2022-11-12T04:50:43.880,227.94365255069593,18438,B5.3,5.303223815644742e-07,,,2022-11-12T04:49:43.880,2022-11-12T04:52:07.880,335,247.0,67,45.0,75,57.0,799,735.0,463,399.0
197,2211120438,324,False,2022-11-12T04:38:43.879,227.94365255069593,18437,B6.2,6.222585966497718e-07,,,2022-11-12T04:37:19.879,2022-11-12T04:42:43.879,1215,247.0,271,45.0,91,57.0,799,735.0,463,399.0
198,2211120431,536,False,2022-11-12T04:31:07.878,227.94365255069593,18436,B9.6,9.60439592745388e-07,,,2022-11-12T04:28:07.878,2022-11-12T04:37:03.879,2431,247.0,671,45.0,799,57.0,1087,735.0,463,399.0
199,2211120315,1300,False,2022-11-12T03:15:59.970,227.94365255069593,18435,B8.0,7.997459192665701e-07,,,2022-11-12T03:11:55.970,2022-11-12T03:33:35.872,1343,247.0,183,45.0,115,57.0,799,735.0,431,399.0
200,2211120304,92,False,2022-11-12T03:04:59.969,227.94365255069593,18434,B6.3,6.251644322219363e-07,,,2022-11-12T03:04:23.969,2022-11-12T03:05:55.969,303,247.0,61,45.0,75,57.0,799,735.0,431,399.0
201,2211120247,288,False,2022-11-12T02:47:55.967,227.94365255069593,18433,B7.3,7.316889423236717e-07,,,2022-11-12T02:46:31.967,2022-11-12T02:51:19.968,495,247.0,135,45.0,91,57.0,799,735.0,431,399.0
202,2211120220,1264,False,2022-11-12T02:20:19.964,227.94365255069593,18432,C4.6,4.59515513284714e-06,,,2022-11-12T02:14:59.964,2022-11-12T02:36:03.966,34815,247.0,3455,45.0,991,57.0,927,735.0,431,399.0
203,2211120152,108,False,2022-11-12T01:52:35.962,230.04934936816232,18431,B7.7,7.723466524112155e-07,,,2022-11-12T01:51:55.962,2022-11-12T01:53:43.962,303,247.0,67,45.0,75,57.0,799,735.0,431,399.0
204,2211120122,704,False,2022-11-12T01:22:11.959,230.04934936816232,18430,C1.1,1.1212354138478986e-06,,,2022-11-12T01:14:43.958,2022-11-12T01:26:27.959,671,247.0,99,45.0,83,57.0,799,735.0,463,399.0
205,2211120013,3576,False,2022-11-12T00:13:55.952,230.04934936816232,18429,M1.2,1.1710063517966773e-05,,,2022-11-12T00:06:43.951,2022-11-12T01:06:19.957,139263,247.0,12799,45.0,863,57.0,863,735.0,463,399.0
206,2211112315,1564,False,2022-11-11T23:15:11.946,230.04934936816232,18428,B9.6,9.577188393450342e-07,,,2022-11-11T23:00:47.944,2022-11-11T23:26:51.947,735,247.0,75,45.0,83,57.0,863,735.0,463,399.0
207,2211112226,1632,False,2022-11-11T22:26:51.941,230.04934936816232,18427,C1.2,1.1544565268195583e-06,,,2022-11-11T22:18:43.940,2022-11-11T22:45:55.943,1471,247.0,115,45.0,83,57.0,799,735.0,431,399.0
208,2211112207,412,False,2022-11-11T22:07:31.939,230.04934936816232,18426,B7.5,7.468237299690372e-07,,,2022-11-11T22:05:19.938,2022-11-11T22:12:11.939,399,247.0,67,45.0,75,57.0,799,735.0,463,399.0
209,2211112147,776,False,2022-11-11T21:47:51.937,230.04934936816232,18425,B7.7,7.720208259343053e-07,,,2022-11-11T21:43:11.936,2022-11-11T21:56:07.937,735,247.0,99,45.0,75,57.0,799,735.0,431,399.0
210,2211112119,500,False,2022-11-11T21:19:15.934,230.04934936816232,18424,B6.7,6.670888978987932e-07,,,2022-11-11T21:15:03.933,2022-11-11T21:23:23.934,335,247.0,67,45.0,75,57.0,799,735.0,431,399.0
211,2211112040,116,False,2022-11-11T20:40:32.030,230.04934936816232,18423,B6.5,6.457987069552473e-07,,,2022-11-11T20:39:52.030,2022-11-11T20:41:48.030,303,247.0,61,45.0,67,57.0,799,735.0,431,399.0
212,2211112034,160,False,2022-11-11T20:34:28.029,230.04934936816232,18422,B6.6,6.581556135643041e-07,,,2022-11-11T20:32:56.029,2022-11-11T20:35:36.029,335,247.0,67,45.0,75,57.0,799,735.0,463,399.0
213,2211112027,428,False,2022-11-11T20:27:32.028,230.04934936816232,18421,B6.5,6.482747494374053e-07,,,2022-11-11T20:25:00.028,2022-11-11T20:32:08.029,303,247.0,67,45.0,83,57.0,799,735.0,463,399.0
214,2211112006,728,False,2022-11-11T20:06:04.026,230.04934936816232,18420,B8.0,8.048405675253889e-07,,,2022-11-11T20:00:12.026,2022-11-11T20:12:20.027,607,247.0,75,45.0,83,57.0,799,735.0,431,399.0
215,2211111825,68,False,2022-11-11T18:25:16.016,226.36683999317526,18419,B8.3,8.307465577672701e-07,,,2022-11-11T18:24:28.016,2022-11-11T18:25:36.016,1599,247.0,367,45.0,199,57.0,799,735.0,431,399.0
